area_code,area_name,geography,period,indicator,household_tenure,measure,unit,value
E01006182,Trafford 006D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Owned: Owns outright,Count,Households,249
E01006182,Trafford 006D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Owned: Owns with a mortgage or loan,Count,Households,272
E01006182,Trafford 006D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Shared ownership: Shared ownership,Count,Households,2
E01006182,Trafford 006D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Social rented: Rents from council or Local Authority,Count,Households,3
E01006182,Trafford 006D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Social rented: Other social rented,Count,Households,7
E01006182,Trafford 006D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Private rented: Private landlord or letting agency,Count,Households,47
E01006182,Trafford 006D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Private rented: Other private rented,Count,Households,6
E01006182,Trafford 006D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Lives rent free,Count,Households,0
E01006183,Trafford 006E,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Owned: Owns outright,Count,Households,258
E01006183,Trafford 006E,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Owned: Owns with a mortgage or loan,Count,Households,273
E01006183,Trafford 006E,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Shared ownership: Shared ownership,Count,Households,1
E01006183,Trafford 006E,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Social rented: Rents from council or Local Authority,Count,Households,10
E01006183,Trafford 006E,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Social rented: Other social rented,Count,Households,22
E01006183,Trafford 006E,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Private rented: Private landlord or letting agency,Count,Households,59
E01006183,Trafford 006E,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Private rented: Other private rented,Count,Households,12
E01006183,Trafford 006E,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Lives rent free,Count,Households,0
E01006184,Trafford 008D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Owned: Owns outright,Count,Households,247
E01006184,Trafford 008D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Owned: Owns with a mortgage or loan,Count,Households,213
E01006184,Trafford 008D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Shared ownership: Shared ownership,Count,Households,14
E01006184,Trafford 008D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Social rented: Rents from council or Local Authority,Count,Households,39
E01006184,Trafford 008D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Social rented: Other social rented,Count,Households,168
E01006184,Trafford 008D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Private rented: Private landlord or letting agency,Count,Households,68
E01006184,Trafford 008D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Private rented: Other private rented,Count,Households,5
E01006184,Trafford 008D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Lives rent free,Count,Households,0
E01006186,Trafford 003B,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Owned: Owns outright,Count,Households,178
E01006186,Trafford 003B,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Owned: Owns with a mortgage or loan,Count,Households,257
E01006186,Trafford 003B,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Shared ownership: Shared ownership,Count,Households,3
E01006186,Trafford 003B,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Social rented: Rents from council or Local Authority,Count,Households,44
E01006186,Trafford 003B,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Social rented: Other social rented,Count,Households,97
E01006186,Trafford 003B,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Private rented: Private landlord or letting agency,Count,Households,344
E01006186,Trafford 003B,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Private rented: Other private rented,Count,Households,24
E01006186,Trafford 003B,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Lives rent free,Count,Households,0
E01006187,Trafford 003C,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Owned: Owns outright,Count,Households,234
E01006187,Trafford 003C,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Owned: Owns with a mortgage or loan,Count,Households,396
E01006187,Trafford 003C,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Shared ownership: Shared ownership,Count,Households,1
E01006187,Trafford 003C,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Social rented: Rents from council or Local Authority,Count,Households,54
E01006187,Trafford 003C,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Social rented: Other social rented,Count,Households,113
E01006187,Trafford 003C,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Private rented: Private landlord or letting agency,Count,Households,319
E01006187,Trafford 003C,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Private rented: Other private rented,Count,Households,22
E01006187,Trafford 003C,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Lives rent free,Count,Households,1
E01006188,Trafford 001F,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Owned: Owns outright,Count,Households,171
E01006188,Trafford 001F,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Owned: Owns with a mortgage or loan,Count,Households,149
E01006188,Trafford 001F,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Shared ownership: Shared ownership,Count,Households,3
E01006188,Trafford 001F,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Social rented: Rents from council or Local Authority,Count,Households,12
E01006188,Trafford 001F,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Social rented: Other social rented,Count,Households,89
E01006188,Trafford 001F,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Private rented: Private landlord or letting agency,Count,Households,340
E01006188,Trafford 001F,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Private rented: Other private rented,Count,Households,20
E01006188,Trafford 001F,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Lives rent free,Count,Households,0
E01006189,Trafford 003D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Owned: Owns outright,Count,Households,250
E01006189,Trafford 003D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Owned: Owns with a mortgage or loan,Count,Households,352
E01006189,Trafford 003D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Shared ownership: Shared ownership,Count,Households,2
E01006189,Trafford 003D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Social rented: Rents from council or Local Authority,Count,Households,49
E01006189,Trafford 003D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Social rented: Other social rented,Count,Households,105
E01006189,Trafford 003D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Private rented: Private landlord or letting agency,Count,Households,155
E01006189,Trafford 003D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Private rented: Other private rented,Count,Households,18
E01006189,Trafford 003D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Lives rent free,Count,Households,0
E01006190,Trafford 021B,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Owned: Owns outright,Count,Households,328
E01006190,Trafford 021B,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Owned: Owns with a mortgage or loan,Count,Households,264
E01006190,Trafford 021B,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Shared ownership: Shared ownership,Count,Households,0
E01006190,Trafford 021B,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Social rented: Rents from council or Local Authority,Count,Households,2
E01006190,Trafford 021B,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Social rented: Other social rented,Count,Households,3
E01006190,Trafford 021B,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Private rented: Private landlord or letting agency,Count,Households,38
E01006190,Trafford 021B,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Private rented: Other private rented,Count,Households,7
E01006190,Trafford 021B,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Lives rent free,Count,Households,0
E01006191,Trafford 023B,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Owned: Owns outright,Count,Households,312
E01006191,Trafford 023B,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Owned: Owns with a mortgage or loan,Count,Households,262
E01006191,Trafford 023B,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Shared ownership: Shared ownership,Count,Households,1
E01006191,Trafford 023B,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Social rented: Rents from council or Local Authority,Count,Households,2
E01006191,Trafford 023B,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Social rented: Other social rented,Count,Households,11
E01006191,Trafford 023B,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Private rented: Private landlord or letting agency,Count,Households,45
E01006191,Trafford 023B,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Private rented: Other private rented,Count,Households,10
E01006191,Trafford 023B,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Lives rent free,Count,Households,0
E01006192,Trafford 023C,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Owned: Owns outright,Count,Households,321
E01006192,Trafford 023C,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Owned: Owns with a mortgage or loan,Count,Households,245
E01006192,Trafford 023C,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Shared ownership: Shared ownership,Count,Households,0
E01006192,Trafford 023C,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Social rented: Rents from council or Local Authority,Count,Households,5
E01006192,Trafford 023C,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Social rented: Other social rented,Count,Households,8
E01006192,Trafford 023C,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Private rented: Private landlord or letting agency,Count,Households,37
E01006192,Trafford 023C,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Private rented: Other private rented,Count,Households,7
E01006192,Trafford 023C,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Lives rent free,Count,Households,0
E01006193,Trafford 024D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Owned: Owns outright,Count,Households,289
E01006193,Trafford 024D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Owned: Owns with a mortgage or loan,Count,Households,248
E01006193,Trafford 024D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Shared ownership: Shared ownership,Count,Households,1
E01006193,Trafford 024D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Social rented: Rents from council or Local Authority,Count,Households,5
E01006193,Trafford 024D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Social rented: Other social rented,Count,Households,10
E01006193,Trafford 024D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Private rented: Private landlord or letting agency,Count,Households,59
E01006193,Trafford 024D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Private rented: Other private rented,Count,Households,7
E01006193,Trafford 024D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Lives rent free,Count,Households,0
E01006194,Trafford 024E,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Owned: Owns outright,Count,Households,243
E01006194,Trafford 024E,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Owned: Owns with a mortgage or loan,Count,Households,354
E01006194,Trafford 024E,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Shared ownership: Shared ownership,Count,Households,4
E01006194,Trafford 024E,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Social rented: Rents from council or Local Authority,Count,Households,44
E01006194,Trafford 024E,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Social rented: Other social rented,Count,Households,71
E01006194,Trafford 024E,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Private rented: Private landlord or letting agency,Count,Households,247
E01006194,Trafford 024E,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Private rented: Other private rented,Count,Households,17
E01006194,Trafford 024E,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Lives rent free,Count,Households,0
E01006195,Trafford 021C,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Owned: Owns outright,Count,Households,316
E01006195,Trafford 021C,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Owned: Owns with a mortgage or loan,Count,Households,297
E01006195,Trafford 021C,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Shared ownership: Shared ownership,Count,Households,0
E01006195,Trafford 021C,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Social rented: Rents from council or Local Authority,Count,Households,0
E01006195,Trafford 021C,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Social rented: Other social rented,Count,Households,3
E01006195,Trafford 021C,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Private rented: Private landlord or letting agency,Count,Households,39
E01006195,Trafford 021C,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Private rented: Other private rented,Count,Households,10
E01006195,Trafford 021C,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Lives rent free,Count,Households,0
E01006196,Trafford 021D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Owned: Owns outright,Count,Households,282
E01006196,Trafford 021D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Owned: Owns with a mortgage or loan,Count,Households,344
E01006196,Trafford 021D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Shared ownership: Shared ownership,Count,Households,1
E01006196,Trafford 021D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Social rented: Rents from council or Local Authority,Count,Households,1
E01006196,Trafford 021D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Social rented: Other social rented,Count,Households,4
E01006196,Trafford 021D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Private rented: Private landlord or letting agency,Count,Households,46
E01006196,Trafford 021D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Private rented: Other private rented,Count,Households,2
E01006196,Trafford 021D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Lives rent free,Count,Households,0
E01006197,Trafford 010D,Lower-layer Super Output Area,2021-03-21,Classification of households by tenure. There is evidence of people incorrectly identifying their type of landlord as ”Council or local authority” or “Housing association”. You should add these two categories together when analysing data that uses this variable,Owned: Owns outright,Count,Households,226
