name,type,address,postcode,telephone,website,area_name,area_code,lon,lat
Paul Murphy Centre,Residential homes,"1067 - 1071 Rochdale Road, Rochdale Road, Manchester",M9 8AJ,1612205840,http://www.vestacare.co.uk,Manchester,E0800003,-2.213661,53.516851
Ashbrook Neuro Rehabilitation,Nursing homes,"Kitter Street, Rochdale",OL12 9SF,1706352159,NA,Rochdale,E0800005,-2.137684,53.633271
Albert Road,Residential homes,"24 Albert Road, Manchester",M19 2FP,1612248736,NA,Manchester,E0800003,-2.194522,53.44423
Woodrow House,Residential homes,"1 Brownsville Road, Stockport",SK4 4PE,1614709910,http://www.cygnethealth.co.uk,Stockport,E0800007,-2.181193,53.425492
Highfield Manor Care Home,Residential homes,"70 Manchester Road, Heywood",OL10 2AW,1706623388,NA,Rochdale,E0800005,-2.210416,53.586337
Highfield House Care Home,Residential homes,"Manchester Road, Heywood",OL10 2AN,1706624120,NA,Rochdale,E0800005,-2.210675,53.586615
The Willows,Residential homes,"Broad Lane, Rochdale",OL16 4PP,1706906940,NA,Rochdale,E0800005,-2.139781,53.599914
The Acres,Residential homes,"10 Rush Acre Close, Radcliffe, Manchester",M26 3XW,1618505333,NA,Bury,E0800002,-2.343631,53.561679
The Hamiltons Care Home,Residential homes,"350-352 Hamilton Street, Atherton, Manchester",M46 0BE,NA,NA,Wigan,E08000010,-2.501016,53.520495
Clare Mount,Nursing homes,"376-378, Rochdale Road, Middleton, Manchester",M24 2QQ,1616433317,NA,Rochdale,E0800005,-2.184788,53.563612
Bridge House Residential Home,Residential homes,"Bridge House Care Home, Topping Fold Road, Bury",BL9 7NQ,1617641736,NA,Bury,E0800002,-2.268392,53.59822
Carders Court Care Home,Nursing homes,"23 Ivor Street, Rochdale",OL11 3JA,1706712377,NA,Rochdale,E0800005,-2.18457,53.596572
The Oaks Private Residential Home,Residential homes,"Oak Avenue, Hindley Green, Wigan",WN2 4LZ,1942521485,NA,Wigan,E08000010,-2.557866,53.52542
Shaw Side Care Home,Nursing homes,"77 Oldham Road, Shaw, Oldham",OL2 8SP,1706882290,NA,Oldham,E0800004,-2.097752,53.570914
Next Steps Monton,Nursing homes,"69 Monton Street, Manchester",M14 4LS,7515925199,NA,Manchester,E0800003,-2.236868,53.457159
Beech Range,Residential homes,"3-5 Beech Range, Levenshulme, Manchester",M19 2EU,7741900429,http://www.homegroup.org.uk,Manchester,E0800003,-2.196535,53.443229
Lakeside Residential Care Home,Residential homes,"Smithy Bridge Road, Littleborough",OL15 0DB,1706377766,http://www.eldercare.org.uk,Rochdale,E0800005,-2.104742,53.631274
Worthington Lake Care Home,Residential homes,"Chorley Road, Standish, Wigan",WN1 2XN,7884433937,http://www.worthingtonlake.co.uk,Wigan,E08000010,-2.634805,53.592531
The Oaks Care Home,Residential homes,"Oak Avenue, Hindley Green, Wigan",WN2 4LZ,1942521485,http://www.theoakscare.co.uk,Wigan,E08000010,-2.557866,53.52542
Abbeycliffe Residential Care Home,Residential homes,"50 School Street, Radcliffe, Manchester",M26 3BP,1618502851,http://www.abbeycliffe.co.uk,Bury,E0800002,-2.329475,53.560388
Hurstead House Nursing Home,Nursing homes,"631 Halifax Road, Rochdale",OL12 9QU,1706379511,http://www.hursteadhouse.co.uk,Rochdale,E0800005,-2.126807,53.637265
Harboro,Residential homes,"34 Harboro Road, Sale",M33 5AH,1619732296,http://www.stockdales.org.uk,Trafford,E0800009,-2.337812,53.422473
Max Potential,Residential homes,"6 Meltham Place, Back Willows Lane, Bolton",BL3 4AD,1204416903,NA,Bolton,E0800001,-2.447006,53.566406
Medlock Court,Residential homes,"Medlock Way, Lees, Oldham",OL4 3LD,1617705081,NA,Oldham,E0800004,-2.071367,53.541308
Cherry Tree House,Nursing homes,"167 Compstall Road, Romiley, Stockport",SK6 4JA,1614496220,http://www.lmhealthcare.co.uk,Stockport,E0800007,-2.071305,53.415119
Take A Break With Choices,Residential homes|Homecare agencies,"9 Chadwick Street, The Hough, Bolton",BL2 1JN,1204393072,NA,Bolton,E0800001,-2.415214,53.576327
Rosemary Care Home,Residential homes,"13 Newhey Road, Milnrow, Rochdale",OL16 3NP,1706650429,NA,Rochdale,E0800005,-2.105754,53.606735
Park Crescent,Residential homes,"8 Park Crescent, Manchester",M14 5RE,7785465822,http://www.standwalk.com,Manchester,E0800003,-2.221476,53.453909
Griffin Lodge,Residential homes,"4-5 Griffin Lane, Heald Green, Cheadle",SK8 3PZ,1614371235,http://www.c-i-c.co.uk,Stockport,E0800007,-2.213969,53.362554
Astley Grange,Nursing homes,"288 Blackburn Road, Bolton",BL1 8DU,1204365435,NA,Bolton,E0800001,-2.431412,53.594831
Buccleugh Lodge,Nursing homes|Long-term conditions|Rehabilitation (illness/injury),"Elizabeth Slinger Road, Manchester",M20 2XA,1612173932,NA,Manchester,E0800003,-2.248027,53.425891
Short Break Service,Residential homes,"144 Wythenshawe Road, Manchester",M23 0PF,1619020951,http://www.cmft.nhs.uk,Manchester,E0800003,-2.280279,53.407917
Dermot Murphy Centre,Nursing homes|Long-term conditions,"91 Dermot Murphy Close, Withington, Manchester",M20 1FQ,1614453811,NA,Manchester,E0800003,-2.243866,53.432517
The Maples,Nursing homes|Long-term conditions,"Simpson Road, Boothstown, Worsley, Manchester",M28 1LT,1617897373,http://www.srft.nhs.uk,Salford,E0800006,-2.418748,53.502969
Heartly Green,Nursing homes|Hospice|Long-term conditions|Rehabilitation (illness/injury),"Cutnook Lane, Irlam, Salford",M44 6JX,NA,http://www.srht.nhs.uk,Salford,E0800006,-2.414711,53.452342
