PublicationDate,OrganisationURI,OrganisationLabel,ServiceTypeURI,ServiceTypeLabel,ElectionDate,TypeofElection,ElectedBodyURI,ElectedBodyLabel,ElectoralAreaURI,ElectoralAreaLabel,CandidateSurname,CandidateForenames,CommonlyUsedSurname,CommonlyUsedForenames,PoliticalPartyURI,PoliticalPartyLabel,CandidatesDescription,VotesWon,Elected,VotesCast,EligibleElectorate,BallotsRejectedOfficialMark,BallotsRejectedMultipleVote,BallotsRejectedIdentification,BallotsRejectedInPart,BallotsRejectedUnmarked,PercentageTurnout,InfoURL,ReturningOfficer,ElectoralDept,ContactEmail,ContactTel
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000822,Broadheath,WESTERN,Denise Ailsa,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,Labour Party,2260,ELECTED,4646,10149,NA,NA,NA,NA,NA,45.8,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000822,Broadheath,YOUNG,Alexander Philip,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,Green Party,319,NOT ELECTED,4646,10149,NA,NA,NA,NA,NA,45.8,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000823,Brooklands,BOYES,Christopher John,NA,Chris,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative and Unionist Party,Conservative and Unionist Party,1894,ELECTED,4255,7831,NA,NA,NA,NA,NA,54.3,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000823,Brooklands,CLIFF,Pauline Anne,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,Liberal Democrats,206,NOT ELECTED,4255,7831,NA,NA,NA,NA,NA,54.3,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000823,Brooklands,HORNBY,Fianna Frances Ritchen,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,Labour Party,1875,NOT ELECTED,4255,7831,NA,NA,NA,NA,NA,54.3,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000823,Brooklands,RYAN,Joseph Damien,NA,Joe,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,Green Party,255,NOT ELECTED,4255,7831,NA,NA,NA,NA,NA,54.3,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000824,Bucklow-St Martins,CAPUCHO PAULO,Rodrigo,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,Green Party,147,NOT ELECTED,2101,7213,NA,NA,NA,NA,NA,29.1,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000824,Bucklow-St Martins,MAXWELL,Thomas Philip Steven,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative and Unionist Party,The Conservative Party Candidate,585,NOT ELECTED,2101,7213,NA,NA,NA,NA,NA,29.1,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000824,Bucklow-St Martins,WRIGHT,James Alexander,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,Labour Party,1244,ELECTED,2101,7213,NA,NA,NA,NA,NA,29.1,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000824,Bucklow-St Martins,WRIGHT,Simon Andrew,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,Liberal Democrats,87,NOT ELECTED,2101,7213,NA,NA,NA,NA,NA,29.1,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000825,Clifford,HALLIDAY,Christopher James,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative and Unionist Party,The Conservative Party Candidate,254,NOT ELECTED,3515,9053,NA,NA,NA,NA,NA,38.8,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000825,Clifford,HASSAN,Waseem,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,Labour Party,2650,ELECTED,3515,9053,NA,NA,NA,NA,NA,38.8,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000825,Clifford,HICK,Andrew Philip Geoffrey,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,Liberal Democrats,103,NOT ELECTED,3515,9053,NA,NA,NA,NA,NA,38.8,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000825,Clifford,MAYO,Jessica Flavia,NA,Jess,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,Green Party,469,NOT ELECTED,3515,9053,NA,NA,NA,NA,NA,38.8,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000826,Davyhulme East,AXFORD,Jill Margaret,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,Labour Party,1882,ELECTED,3659,7703,NA,NA,NA,NA,NA,47.5,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000826,Davyhulme East,DILLON,Stephen John,NA,Steve,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative and Unionist Party,The Conservative Party Candidate,1467,NOT ELECTED,3659,7703,NA,NA,NA,NA,NA,47.5,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000826,Davyhulme East,MARSHALL,James Peter,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,Liberal Democrats,107,NOT ELECTED,3659,7703,NA,NA,NA,NA,NA,47.5,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000826,Davyhulme East,TENNANT,Steven Roy,NA,Steve,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,Green Party,172,NOT ELECTED,3659,7703,NA,NA,NA,NA,NA,47.5,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000827,Davyhulme West,COUPE,Jonathan Russell,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative and Unionist Party,The Conservative Party Candidate,1378,NOT ELECTED,3466,7745,NA,NA,NA,NA,NA,44.8,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000827,Davyhulme West,HORNER,Andrew Philip,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,Green Party,146,NOT ELECTED,3466,7745,NA,NA,NA,NA,NA,44.8,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000827,Davyhulme West,MAITLAND,Susan Ann,NA,Sue,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,Labour Party,1837,ELECTED,3466,7745,NA,NA,NA,NA,NA,44.8,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000827,Davyhulme West,ZUK,Gerald Alan,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,Liberal Democrats,81,NOT ELECTED,3466,7745,NA,NA,NA,NA,NA,44.8,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000828,Flixton,CARTER,Gerard Anthony,NA,Ged,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,Labour Party,2202,ELECTED,4089,8383,NA,NA,NA,NA,NA,48.8,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000828,Flixton,CAVANAGH,Alison Jayne,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,Green Party,280,NOT ELECTED,4089,8383,NA,NA,NA,NA,NA,48.8,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000828,Flixton,COTTER,Katrin,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,Green Party,399,NOT ELECTED,4089,8383,NA,NA,NA,NA,NA,48.8,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000828,Flixton,KINSELLA,Timothy John,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,Liberal Democrats,179,NOT ELECTED,4089,8383,NA,NA,NA,NA,NA,48.8,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000828,Flixton,O’SULLIVAN,Dolores Catherine,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,Labour Party,1900,ELECTED,4089,8383,NA,NA,NA,NA,NA,48.8,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000828,Flixton,SUTHERLAND,Norman Ian,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,Liberal Democrats,110,NOT ELECTED,4089,8383,NA,NA,NA,NA,NA,48.8,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000828,Flixton,SWANSBOROUGH,Paul James,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP85,UK Independence Party (UKIP),UK Independence Party (UKIP),75,NOT ELECTED,4089,8383,NA,NA,NA,NA,NA,48.8,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000828,Flixton,TAYLOR,Susan Ann,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative and Unionist Party,The Conservative Party Candidate,1293,NOT ELECTED,4089,8383,NA,NA,NA,NA,NA,48.8,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000828,Flixton,TOWERS,Gary,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative and Unionist Party,The Conservative Party Candidate,871,NOT ELECTED,4089,8383,NA,NA,NA,NA,NA,48.8,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000829,Gorse Hill,CARBERRY-POWER,Dawn Lee,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,Liberal Democrats,140,NOT ELECTED,3007,8666,NA,NA,NA,NA,NA,34.7,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000829,Gorse Hill,PATEL,Sanjai,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,Green Party,212,NOT ELECTED,3007,8666,NA,NA,NA,NA,NA,34.7,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000829,Gorse Hill,VORONOV,Ivan,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative and Unionist Party,The Conservative Party Candidate,513,NOT ELECTED,3007,8666,NA,NA,NA,NA,NA,34.7,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000829,Gorse Hill,WALSH,Laurence James,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,Labour Party,2114,ELECTED,3007,8666,NA,NA,NA,NA,NA,34.7,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000830,Hale Barns,LEPORI,Simon Edward,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,Liberal Democrats,231,NOT ELECTED,5300,7503,NA,NA,NA,NA,NA,43.5,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000830,Hale Barns,MYERS,Patrick John,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative and Unionist Party,The Conservative and Unionist Party,2008,ELECTED,5300,7503,NA,NA,NA,NA,NA,43.5,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000830,Hale Barns,SCHORAH,David Gerard,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,Green Party,337,NOT ELECTED,5300,7503,NA,NA,NA,NA,NA,43.5,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000830,Hale Barns,TWINEY,Barbara Ruth,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,Labour and Co-operative Party,671,NOT ELECTED,5300,7503,NA,NA,NA,NA,NA,43.5,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000831,Hale Central,CHALKIN,David Nathan,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative and Unionist Party,The Conservative Party Candidate,1499,ELECTED,3978,7495,NA,NA,NA,NA,NA,53.1,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000831,Hale Central,FRASS,William Daniel Colin,NA,Will,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,Liberal Democrats,737,NOT ELECTED,3978,7495,NA,NA,NA,NA,NA,53.1,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2021-05-06,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000831,Hale Central,LEICESTER,Jane Frances,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,Green Party,1307,NOT ELECTED,3978,7495,NA,NA,NA,NA,NA,53.1,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Sara Todd,Electoral Services,elections@trafford.gov.uk,0800 0234 206
