area_code,area_name,geography,period,indicator,general_health,measure,unit,value
E01006207,Trafford 022C,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Fair health,Count,Persons,281
E01006207,Trafford 022C,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Bad health,Count,Persons,129
E01006207,Trafford 022C,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very bad health,Count,Persons,50
E01006208,Trafford 022D,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very good health,Count,Persons,790
E01006208,Trafford 022D,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Good health,Count,Persons,504
E01006208,Trafford 022D,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Fair health,Count,Persons,180
E01006208,Trafford 022D,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Bad health,Count,Persons,65
E01006208,Trafford 022D,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very bad health,Count,Persons,13
E01006211,Trafford 022E,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very good health,Count,Persons,788
E01006211,Trafford 022E,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Good health,Count,Persons,522
E01006211,Trafford 022E,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Fair health,Count,Persons,200
E01006211,Trafford 022E,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Bad health,Count,Persons,68
E01006211,Trafford 022E,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very bad health,Count,Persons,32
E01006093,Trafford 023A,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very good health,Count,Persons,866
E01006093,Trafford 023A,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Good health,Count,Persons,479
E01006093,Trafford 023A,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Fair health,Count,Persons,144
E01006093,Trafford 023A,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Bad health,Count,Persons,33
E01006093,Trafford 023A,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very bad health,Count,Persons,5
E01006191,Trafford 023B,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very good health,Count,Persons,1020
E01006191,Trafford 023B,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Good health,Count,Persons,470
E01006191,Trafford 023B,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Fair health,Count,Persons,181
E01006191,Trafford 023B,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Bad health,Count,Persons,29
E01006191,Trafford 023B,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very bad health,Count,Persons,10
E01006192,Trafford 023C,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very good health,Count,Persons,828
E01006192,Trafford 023C,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Good health,Count,Persons,465
E01006192,Trafford 023C,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Fair health,Count,Persons,165
E01006192,Trafford 023C,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Bad health,Count,Persons,49
E01006192,Trafford 023C,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very bad health,Count,Persons,9
E01006205,Trafford 023D,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very good health,Count,Persons,737
E01006205,Trafford 023D,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Good health,Count,Persons,429
E01006205,Trafford 023D,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Fair health,Count,Persons,136
E01006205,Trafford 023D,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Bad health,Count,Persons,28
E01006205,Trafford 023D,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very bad health,Count,Persons,11
E01006209,Trafford 023E,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very good health,Count,Persons,941
E01006209,Trafford 023E,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Good health,Count,Persons,490
E01006209,Trafford 023E,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Fair health,Count,Persons,165
E01006209,Trafford 023E,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Bad health,Count,Persons,37
E01006209,Trafford 023E,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very bad health,Count,Persons,14
E01006078,Trafford 024A,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very good health,Count,Persons,1255
E01006078,Trafford 024A,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Good health,Count,Persons,631
E01006078,Trafford 024A,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Fair health,Count,Persons,175
E01006078,Trafford 024A,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Bad health,Count,Persons,49
E01006078,Trafford 024A,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very bad health,Count,Persons,12
E01006080,Trafford 024B,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very good health,Count,Persons,1128
E01006080,Trafford 024B,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Good health,Count,Persons,582
E01006080,Trafford 024B,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Fair health,Count,Persons,190
E01006080,Trafford 024B,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Bad health,Count,Persons,53
E01006080,Trafford 024B,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very bad health,Count,Persons,13
E01006089,Trafford 024C,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very good health,Count,Persons,1167
E01006089,Trafford 024C,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Good health,Count,Persons,618
E01006089,Trafford 024C,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Fair health,Count,Persons,175
E01006089,Trafford 024C,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Bad health,Count,Persons,43
E01006089,Trafford 024C,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very bad health,Count,Persons,11
E01006193,Trafford 024D,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very good health,Count,Persons,929
E01006193,Trafford 024D,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Good health,Count,Persons,459
E01006193,Trafford 024D,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Fair health,Count,Persons,133
E01006193,Trafford 024D,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Bad health,Count,Persons,45
E01006193,Trafford 024D,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very bad health,Count,Persons,6
E01006194,Trafford 024E,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very good health,Count,Persons,1511
E01006194,Trafford 024E,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Good health,Count,Persons,683
E01006194,Trafford 024E,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Fair health,Count,Persons,173
E01006194,Trafford 024E,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Bad health,Count,Persons,49
E01006194,Trafford 024E,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very bad health,Count,Persons,16
E01006074,Trafford 025A,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very good health,Count,Persons,836
E01006074,Trafford 025A,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Good health,Count,Persons,494
E01006074,Trafford 025A,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Fair health,Count,Persons,205
E01006074,Trafford 025A,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Bad health,Count,Persons,83
E01006074,Trafford 025A,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very bad health,Count,Persons,24
E01006075,Trafford 025B,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very good health,Count,Persons,1215
E01006075,Trafford 025B,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Good health,Count,Persons,687
E01006075,Trafford 025B,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Fair health,Count,Persons,189
E01006075,Trafford 025B,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Bad health,Count,Persons,43
E01006075,Trafford 025B,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very bad health,Count,Persons,14
E01006076,Trafford 025C,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very good health,Count,Persons,879
E01006076,Trafford 025C,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Good health,Count,Persons,539
E01006076,Trafford 025C,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Fair health,Count,Persons,184
E01006076,Trafford 025C,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Bad health,Count,Persons,59
E01006076,Trafford 025C,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very bad health,Count,Persons,14
E01006079,Trafford 025D,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very good health,Count,Persons,1596
E01006079,Trafford 025D,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Good health,Count,Persons,758
E01006079,Trafford 025D,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Fair health,Count,Persons,188
E01006079,Trafford 025D,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Bad health,Count,Persons,39
E01006079,Trafford 025D,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very bad health,Count,Persons,16
E01006087,Trafford 025E,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very good health,Count,Persons,818
E01006087,Trafford 025E,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Good health,Count,Persons,455
E01006087,Trafford 025E,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Fair health,Count,Persons,144
E01006087,Trafford 025E,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Bad health,Count,Persons,29
E01006087,Trafford 025E,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very bad health,Count,Persons,5
E01006083,Trafford 026A,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very good health,Count,Persons,855
E01006083,Trafford 026A,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Good health,Count,Persons,304
E01006083,Trafford 026A,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Fair health,Count,Persons,97
E01006083,Trafford 026A,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Bad health,Count,Persons,17
E01006083,Trafford 026A,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very bad health,Count,Persons,5
E01006084,Trafford 026B,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very good health,Count,Persons,1191
E01006084,Trafford 026B,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Good health,Count,Persons,418
E01006084,Trafford 026B,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Fair health,Count,Persons,103
E01006084,Trafford 026B,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Bad health,Count,Persons,26
E01006084,Trafford 026B,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very bad health,Count,Persons,4
E01006088,Trafford 026C,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very good health,Count,Persons,1094
E01006088,Trafford 026C,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Good health,Count,Persons,410
E01006088,Trafford 026C,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Fair health,Count,Persons,92
E01006088,Trafford 026C,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Bad health,Count,Persons,28
E01006088,Trafford 026C,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very bad health,Count,Persons,7
E01006139,Trafford 026D,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very good health,Count,Persons,1145
E01006139,Trafford 026D,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Good health,Count,Persons,478
E01006139,Trafford 026D,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Fair health,Count,Persons,148
E01006139,Trafford 026D,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Bad health,Count,Persons,26
E01006139,Trafford 026D,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very bad health,Count,Persons,8
E01006140,Trafford 026E,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very good health,Count,Persons,1062
E01006140,Trafford 026E,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Good health,Count,Persons,477
E01006140,Trafford 026E,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Fair health,Count,Persons,120
E01006140,Trafford 026E,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Bad health,Count,Persons,32
E01006140,Trafford 026E,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very bad health,Count,Persons,7
E01006077,Trafford 027A,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very good health,Count,Persons,963
E01006077,Trafford 027A,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Good health,Count,Persons,454
E01006077,Trafford 027A,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Fair health,Count,Persons,158
E01006077,Trafford 027A,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Bad health,Count,Persons,58
E01006077,Trafford 027A,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very bad health,Count,Persons,10
E01006081,Trafford 027B,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very good health,Count,Persons,844
E01006081,Trafford 027B,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Good health,Count,Persons,391
E01006081,Trafford 027B,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Fair health,Count,Persons,109
E01006081,Trafford 027B,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Bad health,Count,Persons,34
E01006081,Trafford 027B,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very bad health,Count,Persons,7
E01006082,Trafford 027C,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very good health,Count,Persons,874
E01006082,Trafford 027C,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Good health,Count,Persons,457
E01006082,Trafford 027C,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Fair health,Count,Persons,119
E01006082,Trafford 027C,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Bad health,Count,Persons,35
E01006082,Trafford 027C,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very bad health,Count,Persons,12
E01006085,Trafford 027D,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very good health,Count,Persons,936
E01006085,Trafford 027D,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Good health,Count,Persons,417
E01006085,Trafford 027D,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Fair health,Count,Persons,138
E01006085,Trafford 027D,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Bad health,Count,Persons,44
E01006085,Trafford 027D,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very bad health,Count,Persons,10
E01006086,Trafford 027E,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very good health,Count,Persons,1006
E01006086,Trafford 027E,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Good health,Count,Persons,431
E01006086,Trafford 027E,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Fair health,Count,Persons,183
E01006086,Trafford 027E,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Bad health,Count,Persons,52
E01006086,Trafford 027E,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very bad health,Count,Persons,15
E01006134,Trafford 028A,Lower-layer Super Output Area,2021-03-21,Estimates that classify usual residents by their own assessment of the general state of their health from very good to very bad. This assessment is not based on a person's health over any specified period of time.,Very good health,Count,Persons,971
