id,name,address,postcode,ward_code,ward_name,la_code,la_name,lon,lat
14337,Hurst Knoll St James C.of E. Primary School,"Ladbrooke Road, Ashton-under-Lyne, Lancashire",OL6 8JS,E05000800,Ashton Hurst,E08000008,Tameside,-2.086002,53.495889
14321,Hurst Nook Sunday School,"Nook Lane, Ashton-Under-Lyne, Lancashire",OL6 9HQ,E05000800,Ashton Hurst,E08000008,Tameside,-2.075193,53.503671
14659,Staley Cricket Club,"Oxford Street, Off Stamford Street, Millbrook, Stalybridge",SK15 3JJ,E05000818,Stalybridge South,E08000008,Tameside,-2.031781,53.494801
14511,Manchester Road Primary Academy,"Manchester Road, Droylsden, Manchester",M43 6GD,E05000808,Droylsden West,E08000008,Tameside,-2.159519,53.480515
14550,Godley Community Primary School,"St John's Drive, Hyde, Cheshire",SK14 2QB,E05000811,Hyde Godley,E08000008,Tameside,-2.066039,53.453503
14525,Old Hall Chapel,"Dewsnap Lane, Dukinfield, Cheshire",SK16 4UH,E05000809,Dukinfield,E08000008,Tameside,-2.087649,53.468814
14369,West End Primary Academy,"William Street, Ashton-under-Lyne, Lancashire",OL7 0BJ,E05000816,St Peter's,E08000008,Tameside,-2.111295,53.484327
14556,Zion Congregational Church,"Peel Street, Hyde, Cheshire",SK14 5PE,E05000811,Hyde Godley,E08000008,Tameside,-2.067834,53.445987
14563,The United Church,"Union Street, Hyde, Cheshire",SK14 1NG,E05000811,Hyde Godley,E08000008,Tameside,-2.077084,53.449496
14428,Carmel Christian Centre,"Seymour Street, Denton, Manchester",M34 3PF,E05000804,Denton North East,E08000008,Tameside,-2.123229,53.457754
14612,Hollingworth Community Centre,"Cannon Street, Hollingworth, Hyde, Cheshire",SK14 8LR,E05000814,Longdendale,E08000008,Tameside,-1.995832,53.461385
14663,Childrens Centre,"The Copley Youth Centre, Huddersfield Road, Stalybridge, Cheshire",SK15 3ET,E05000818,Stalybridge South,E08000008,Tameside,-2.032021,53.493417
14413,St Anne's R.C. Primary School,"Booth Road, Audenshaw, Manchester",M34 5QA,E05000803,Audenshaw,E08000008,Tameside,-2.146516,53.47228
14592,Werneth House,"Wych Fold, Hyde, Cheshire",SK14 5ED,E05000813,Hyde Werneth,E08000008,Tameside,-2.072528,53.435342
14398,Waterloo Methodist Church,"Vale Street, Ashton-under-Lyne, Lancashire",OL7 9QE,E05000802,Ashton Waterloo,E08000008,Tameside,-2.103746,53.50285
14478,Medlock Leisure Centre,"Garden Fold Way, Droylsden",M43 7XU,E05000807,Droylsden East,E08000008,Tameside,-2.140716,53.486154
14656,Reach Church,"Kelvin Works, Huddersfield Road, Millbrook, Stalybridge",SK15 3JL,E05000818,Stalybridge South,E08000008,Tameside,-2.030305,53.49615
14393,Mobile Opp Junction of Crowhill Road/Patterdale Rd,"Patterdale Road, Ashton-under-Lyne",OL7 9JA,E05000802,Ashton Waterloo,E08000008,Tameside,-2.107428,53.49828
14630,The George Lawton Hall,"Stamford Street, Mossley, Ashton-Under-Lyne, Lancashire",OL5 0HR,E05000815,Mossley,E08000008,Tameside,-2.046067,53.51893
14631,Mossley Community Centre,"Roughtown Road, Mossley, Ashton-under-Lyne, Lancashire",OL5 0SG,E05000815,Mossley,E08000008,Tameside,-2.038332,53.523561
14408,Aldwyn Primary School,"Lumb Lane, Audenshaw, Manchester",M34 5SF,E05000803,Audenshaw,E08000008,Tameside,-2.131595,53.480241
14669,Priory Tennis Club,"Cheethams Park, Mottram Road, Stalybridge, Cheshire",SK15 2QX,E05000818,Stalybridge South,E08000008,Tameside,-2.045541,53.479228
14331,Holden Clough Community Primary School,"Off St Albans Avenue, Ashton-under-Lyne, Lancashire",OL6 8XN,E05000800,Ashton Hurst,E08000008,Tameside,-2.083524,53.508456
14573,St Paul's Catholic Primary School,"Nursery Unit, Turner Lane, Hyde, Cheshire",SK14 4AG,E05000812,Hyde Newton,E08000008,Tameside,-2.067747,53.457915
14672,Stalyhill Infants School,"Stalyhill Drive, Stalybridge, Cheshire",SK15 2TR,E05000818,Stalybridge South,E08000008,Tameside,-2.028524,53.470821
14566,Endeavour Academy,"Walker Lane, Hyde, Cheshire",SK14 5PL,E05000811,Hyde Godley,E08000008,Tameside,-2.069419,53.449194
14599,St George's Church,"Church Street, Hyde, Cheshire",SK14 1JZ,E05000813,Hyde Werneth,E08000008,Tameside,-2.07702,53.44751
14389,Canon Johnson C.of E. Primary School,"Elgin Street, Ashton-under-Lyne, Lancashire",OL7 9DD,E05000802,Ashton Waterloo,E08000008,Tameside,-2.099263,53.494242
14462,Denton West Community Centre,"Hulme Road, Denton, Manchester",M34 2WZ,E05000806,Denton West,E08000008,Tameside,-2.143355,53.455134
14649,Buckton Vale Primary School,"Swallow Lane, Stalybridge, Cheshire",SK15 3NU,E05000817,Stalybridge North,E08000008,Tameside,-2.021025,53.507495
14503,Mobile opposite LARA Centre,"Somerset Road, Droylsden, Manchester",M43 7PX,E05000808,Droylsden West,E08000008,Tameside,-2.150977,53.489586
14646,Ridge Hill Children's Centre,"Ridge Hill Primary School, School Crescent, Stalybridge, Cheshire",SK15 1EA,E05000817,Stalybridge North,E08000008,Tameside,-2.060719,53.492561
14458,Yew Tree Community Centre,"Circular Road, Denton, Manchester",M34 6EY,E05000805,Denton South,E08000008,Tameside,-2.117238,53.447989
14358,Ashton Sixth Form College (Reception Area),"Darnton Road, Ashton-under-Lyne, Lancashire",OL6 9RL,E05000801,Ashton St Michael's,E08000008,Tameside,-2.075504,53.492067
14678,Holy Trinity Community Centre,"Holy Trinity Church & Community Centre, Dean Street, Ashton-Under-Lyne",OL6 7HD,E05000816,St Peter's,E08000008,Tameside,-2.102777,53.488819
14405,St Hilda's Church,"Denton Road, Audenshaw, Manchester",M34 5EU,E05000803,Audenshaw,E08000008,Tameside,-2.118048,53.463332
14569,Hyde Flowery Centre,"Old Road, Hyde, Cheshire",SK14 4SQ,E05000812,Hyde Newton,E08000008,Tameside,-2.0810940000000002,53.459892
14476,Holy Family R.C. Church Hall,"Wainwright Avenue, Denton, Manchester",SK5 6QR,E05000806,Denton West,E08000008,Tameside,-2.155634,53.452431
14432,Thorpe House,"Thorpe Close, Denton",M34 3HN,E05000804,Denton North East,E08000008,Tameside,-2.109861,53.460156
14609,Ken Ward Sports Centre,"Margaret Oldham Suite, Hattersley Road East, Hyde",SK14 3NL,E05000811,Hyde Godley,E08000008,Tameside,-2.029351,53.447073
14386,Ryecroft House,"Bollington Street, Ashton-under-Lyne, Lancashire",OL7 0SA,E05000816,St Peter's,E08000008,Tameside,-2.104841,53.482714
14506,St Martin's Church Hall,"Greenside Lane, Droylsden, Manchester",M43 7QS,E05000808,Droylsden West,E08000008,Tameside,-2.157,53.488399
14488,Moorside Primary Academy,"Market Street, Droylsden, Manchester",M43 7DA,E05000807,Droylsden East,E08000008,Tameside,-2.142048,53.483188
14635,Mobile at Roaches Lock Inn,"Manchester Road, Mossley, Ashton-under-Lyne, Lancashire",OL5 9BB,E05000815,Mossley,E08000008,Tameside,-2.031138,53.525981
14666,St Paul's C.of E. Primary School,"Huddersfield Road, Stalybridge, Cheshire",SK15 2PT,E05000818,Stalybridge South,E08000008,Tameside,-2.046286,53.484945
14533,Stalybridge Unitarian Church,"Forester Drive, Stalybridge, Cheshire",SK15 2DN,E05000810,Dukinfield Stalybridge,E08000008,Tameside,-2.058861,53.479106
14382,Poplar Street Primary School(Childrens Centre),"Ravenwood Drive, Audenshaw, Manchester",M34 5EF,E05000803,Audenshaw,E08000008,Tameside,-2.114899,53.468584
14466,St George's Centre,"Windmill Lane, Denton, Manchester",M34 2JE,E05000806,Denton West,E08000008,Tameside,-2.139349,53.4505
14345,Hurst Community Centre,"Kings Road, Ashton-under-Lyne, Lancashire",OL6 8EZ,E05000801,Ashton St Michael's,E08000008,Tameside,-2.081998,53.498956
14596,Mobile near former Cheetham Fold Post Office,"Waverley Road, Hyde",SK14 5AU,E05000813,Hyde Werneth,E08000008,Tameside,-2.079599,53.441853
14514,St Stephen's R.C. Primary School,"Chappell Road, Droylsden, Manchester",M43 7NA,E05000808,Droylsden West,E08000008,Tameside,-2.148971,53.484753
14585,Youth Centre,"Lower Bennett Street, Hyde, Cheshire",SK14 4PP,E05000812,Hyde Newton,E08000008,Tameside,-2.086609,53.461058
14602,Broadbottom Community Centre,"Lower Market Street, Broadbottom, Hyde",SK14 6AA,E05000814,Longdendale,E08000008,Tameside,-2.008978,53.440065
14615,Mottram Community Centre,"Church Brow, Mottram, Hyde, Cheshire",SK14 6JJ,E05000814,Longdendale,E08000008,Tameside,-2.010774,53.454878
14341,Broadoak & Smallshaw Community Centre,"Broadoak Road, Ashton-under-Lyne, Lancashire",OL6 8RS,E05000800,Ashton Hurst,E08000008,Tameside,-2.090763,53.501889
14540,Mobile at the Arcade,"High Street, Stalybridge, Cheshire",SK15 1UL,E05000810,Dukinfield Stalybridge,E08000008,Tameside,-2.06772,53.478587
14355,The New Life Church,"St James Street, Ashton-under-Lyne, Lancashire",OL6 6SF,E05000801,Ashton St Michael's,E08000008,Tameside,-2.076759,53.486116
14352,Parochial C.of E. Primary School,"Keppel Street, Ashton-under-Lyne, Lancashire",OL6 6NN,E05000801,Ashton St Michael's,E08000008,Tameside,-2.083861,53.488248
14497,Church of the Epiphany,"Merton Drive, Droylsden, Manchester",M43 6BH,E05000807,Droylsden East,E08000008,Tameside,-2.164396,53.479178
14560,St James' Catholic Primary School ( The Ark),"Cheriton Close, Hattersley, Hyde",SK14 3DQ,E05000811,Hyde Godley,E08000008,Tameside,-2.03226,53.450829
14349,Our Lady of Mount Carmel R.C. Primary School,"Main School Building, Holden Street, Ashton-under-Lyne, Lancashire",OL6 9JJ,E05000801,Ashton St Michael's,E08000008,Tameside,-2.084171,53.492859
14454,Manor Green Primary School,"Mancunian Road, Denton, Manchester",M34 7NS,E05000805,Denton South,E08000008,Tameside,-2.105868,53.441178
14485,The Redeemed Assemblies Trust,"Formerley St John`s Hall, Moorside Street, Droylsden, Manchester",M43 7HL,E05000807,Droylsden East,E08000008,Tameside,-2.136423,53.486843
14365,Charlestown Sunday School,"Alexandra Road, Ashton-under-Lyne, Lancashire",OL6 8LG,E05000816,St Peter's,E08000008,Tameside,-2.091694,53.493466
14492,Fairfield Community Centre,"Grove Street, Off Fairfield Road, Droylsden, Manchester",M43 6TB,E05000807,Droylsden East,E08000008,Tameside,-2.15334,53.476262
14450,St John Fisher R.C Primary School,"Manor Road, Denton, Manchester",M34 7SW,E05000805,Denton South,E08000008,Tameside,-2.095485,53.443047
14618,Arundale Primary and Nursery School,"Lowry Grove, Mottram, Hyde",SK14 6PW,E05000814,Longdendale,E08000008,Tameside,-2.021405,53.453537
14422,Hope United Reformed Church,"Stockport Road, Denton, Manchester",M34 6AB,E05000804,Denton North East,E08000008,Tameside,-2.113447,53.455112
14636,Stalybridge Fire Station,"Rassbottom Street, Stalybridge, Cheshire",SK15 1RF,E05000817,Stalybridge North,E08000008,Tameside,-2.063886,53.484325
4522,St Marys Church Hall,"Entwistle Avenue, Off Davyhulme Road, Davyhulme",M41 5TP,E05000827,Davyhulme West,E08000009,Trafford,-2.367594,53.455849
4489,Urmston Methodist Church Meeting Room,"George Street, Urmston",M41 9BA,E05000838,Urmston,E08000009,Trafford,-2.344275,53.447586
4440,Sharon Youth Centre,"Cornbrook Street, Old Trafford",M16 7WR,E05000825,Clifford,E08000009,Trafford,-2.259035,53.461707
4714,The Avenue Methodist Church,"Wincham Road, Sale",M33 4PL,E05000834,St Mary's,E08000009,Trafford,-2.342676,53.413551
4526,Woodhouse Primary School,"Nursery Road, Davyhulme",M41 7WW,E05000827,Davyhulme West,E08000009,Trafford,-2.369834,53.457137
4637,Stamford Park Primary School Nursery,"Oak Road, Hale",WA15 9JB,E05000831,Hale Central,E08000009,Trafford,-2.340502,53.382538
4517,Woodsend Library,"Woodsend Road, Flixton",M41 8GN,E05000827,Davyhulme West,E08000009,Trafford,-2.393504,53.455039
4691,Lostock Library,"Selby Road, Stretford",M32 9PB,E05000829,Gorse Hill,E08000009,Trafford,-2.331275,53.45458
4624,Little Heath Village Hall,"School Lane, Dunham Massey, Altrincham",WA14 4SE,E05000821,Bowdon,E08000009,Trafford,-2.391853,53.388609
4635,St Peters Assembly Rooms,"136 Cecil Road, Hale",WA15 9NU,E05000831,Hale Central,E08000009,Trafford,-2.344881,53.373725
4519,8TH Flixton Scout Group,"Woodsend Crescent Road, Flixton",M41 8AD,E05000827,Davyhulme West,E08000009,Trafford,-2.397246,53.449399
4553,St Georges Parish Hall,"Church Walk, Altrincham",WA14 4TT,E05000819,Altrincham,E08000009,Trafford,-2.352112,53.39027
4697,Well Green Lodge,"Wellfield Lane, Hale",WA15 8NW,E05000830,Hale Barns,E08000009,Trafford,-2.314384,53.38181
4560,Evangelical Church,"Devonshire Road, Altrincham",WA14 4EZ,E05000819,Altrincham,E08000009,Trafford,-2.354086,53.396152
4568,Altrincham Library,"2 Pott Street, Altrincham",WA14 1AH,E05000819,Altrincham,E08000009,Trafford,-2.352309,53.386942
4678,Sale Nomads,"Friars Road, Sale",M33 7UU,E05000833,Priory,E08000009,Trafford,-2.323908,53.422422
4448,St Johns Hall,"St Johns Road, Old Trafford",M16 7GX,E05000825,Clifford,E08000009,Trafford,-2.268164,53.457139
4609,Broomwood Community Centre,"Mainwood Road, Timperley",WA15 7JF,E05000839,Village,E08000009,Trafford,-2.305895,53.390874
4706,Ashton-Upon-Mersey United Reformed Church,"20 Whitefield Road, Sale",M33 6NZ,E05000820,Ashton upon Mersey,E08000009,Trafford,-2.32931,53.42824
4593,Park Road Academy Primary School,"Frieston Road, Timperley",WA14 5AP,E05000822,Broadheath,E08000009,Trafford,-2.340089,53.40608
4482,Moss Park Junior School,"Moss Park Road, Stretford",M32 9HR,E05000836,Stretford,E08000009,Trafford,-2.322583,53.448149
4570,Heyes Lane Primary School,"Crofton Avenue, Timperley",WA15 6BZ,E05000837,Timperley,E08000009,Trafford,-2.325453,53.406058
4472,St Matthews Hall - Horrocks Room,"Chapel Lane, Stretford",M32 9AJ,E05000836,Stretford,E08000009,Trafford,-2.311646,53.443362
4557,Oldfield Brow Primary School,"Taylor Road, Altrincham",WA14 4LE,E05000819,Altrincham,E08000009,Trafford,-2.377778,53.391774
4565,St Vincents Catholic Primary School,"Junior Department, Orchard Road, Altrincham",WA15 8EU,E05000819,Altrincham,E08000009,Trafford,-2.344485,53.389771
4614,St Lukes Church,"Vicarage Lane, Bowdon",WA14 3BJ,E05000821,Bowdon,E08000009,Trafford,-2.361832,53.371491
4661,St Francis Church Hall,"Budworth Road, Sale",M33 2RP,E05000835,Sale Moor,E08000009,Trafford,-2.297843,53.415739
4747,Christ Church,"Thorley Lane, Timperley",WA15 7AN,E05000830,Hale Barns,E08000009,Trafford,-2.316835,53.390046
4648,Brooklands Primary School,"Woodbourne Road, Sale",M33 3SY,E05000823,Brooklands,E08000009,Trafford,-2.326637,53.413426
4529,Davyhulme Primary School,"Canterbury Road, Davyhulme",M41 0RX,E05000826,Davyhulme East,E08000009,Trafford,-2.351148,53.453966
4549,Sale West Conference Centre,"Room 3, Manor Avenue, Sale",M33 5JX,E05000824,Bucklow-St Martins,E08000009,Trafford,-2.354017,53.425967
4598,2ND Timperley Scout HQ,"Heyes Drive, Timperley",WA15 6ED,E05000839,Village,E08000009,Trafford,-2.322666,53.401509
4573,Holy Cross Church Hall,"Park Road, Timperley",WA15 6QG,E05000837,Timperley,E08000009,Trafford,-2.332331,53.40266
4628,The Parish Room,"Bent Lane, Warburton",WA13 9TQ,E05000821,Bowdon,E08000009,Trafford,-2.445414,53.399028
4707,St Mary Magdalene with Sale West Community Church,"44 Moss Lane, Sale",M33 6GD,E05000820,Ashton upon Mersey,E08000009,Trafford,-2.33774,53.424738
4578,Altrincham United Reformed Church,"Woodlands Parkway, Timperley, Altrincham",WA15 7QT,E05000837,Timperley,E08000009,Trafford,-2.341551,53.39333
4460,Kings Road Primary School,"Kings Road, Firswood",M16 0GR,E05000832,Longford,E08000009,Trafford,-2.281652,53.453979
4682,Stretford Sports Village Chester Centre,"Great Stone Road, Stretford",M32 0ZS,E05000829,Gorse Hill,E08000009,Trafford,-2.292675,53.458331
4669,Sale Waterside,"1 Waterside, Sale",M33 7ZF,E05000833,Priory,E08000009,Trafford,-2.32,53.425111
4672,Sale Sports Club,"Clarendon Crescent, Sale",M33 2DE,E05000833,Priory,E08000009,Trafford,-2.305251,53.426838
4797,St Joseph`s Parish Centre,"Hope Road, Sale",M33 3BF,E05000833,Priory,E08000009,Trafford,-2.319997,53.422583
4576,Timperley Methodist Church,"Stockport Road, Timperley",WA15 7UG,E05000837,Timperley,E08000009,Trafford,-2.318906,53.397499
4643,The Life Centre,"235 Washway Road, Sale",M33 4BP,E05000823,Brooklands,E08000009,Trafford,-2.336595,53.415061
4684,Gorse Hill Studios,"Cavendish Road, Stretford",M32 0PS,E05000829,Gorse Hill,E08000009,Trafford,-2.300093,53.457413
4597,Mobile Polling Station Broadheath,"Corner of St Andrews Avenue, and Bridge Grove, Timperley",WA15 6LD,E05000822,Broadheath,E08000009,Trafford,-2.338426,53.399424
4468,Longford Park Special School,"74 Cromwell Road, Stretford",M32 8QJ,E05000832,Longford,E08000009,Trafford,-2.294365,53.447952
4507,Flixton Primary School,"Delamere Road, Flixton",M41 5QL,E05000828,Flixton,E08000009,Trafford,-2.378333,53.449209
4723,Carrington Lane Methodist Church,"34 Ennerdale Drive, Sale",M33 5NE,E05000820,Ashton upon Mersey,E08000009,Trafford,-2.34289,53.427016
4655,Sale Moor Community Centre,"Norris Road, Sale",M33 2TN,E05000823,Brooklands,E08000009,Trafford,-2.303598,53.414709
4585,Broadheath Community Hall,"160 Sinderland Road, Altrincham",WA14 5JQ,E05000822,Broadheath,E08000009,Trafford,-2.360126,53.404465
4452,Urmston Leisure Centre,"Bowfell Road, Urmston",M41 5RR,E05000828,Flixton,E08000009,Trafford,-2.370201,53.451021
4456,St Ann's Parish Centre,"Cross Street, Off Chester Road, Stretford",M32 8LF,E05000832,Longford,E08000009,Trafford,-2.303883,53.448297
4504,Shawe Hall Community Centre,"Church Road, Flixton",M41 6HJ,E05000828,Flixton,E08000009,Trafford,-2.37007,53.442682
4561,Altrincham Methodist Church,"Barrington Road, Altrincham",WA14 1HF,E05000819,Altrincham,E08000009,Trafford,-2.349286,53.390378
4538,Carrington Business Park,"Manchester Road, Carrington",M31 4DD,E05000824,Bucklow-St Martins,E08000009,Trafford,-2.400958,53.431219
4794,St Peter`s House,"233 Ashley Road, Hale",WA15 9SS,E05000831,Hale Central,E08000009,Trafford,-2.342116,53.375639
4647,Mobile Polling Station,"Eastway/Walton Road, Sale",M33 4ER,E05000823,Brooklands,E08000009,Trafford,-2.337878,53.408028
4651,Clubhouse Sale Football Club,"Heywood Road, Sale",M33 3WB,E05000823,Brooklands,E08000009,Trafford,-2.321895,53.416915
4606,St Johns Church Hall,"Brooklands Road, Sale",M33 3PB,E05000839,Village,E08000009,Trafford,-2.317693,53.408371
4658,Sale Moor Methodist Church,"Northenden Road, Sale Moor",M33 2PP,E05000835,Sale Moor,E08000009,Trafford,-2.293477,53.419597
4542,Our Lady of Lourdes Catholic Primary,"Lock Lane, Partington",M31 4PJ,E05000824,Bucklow-St Martins,E08000009,Trafford,-2.436427,53.418701
4694,All Saints Church,"Hale Road, Hale Barns",WA15 8SP,E05000830,Hale Barns,E08000009,Trafford,-2.314574,53.369134
4591,Woodheys Park Pavilion,"Kenmore Road/Woodhouse Lane, Sale",M33 4LP,E05000822,Broadheath,E08000009,Trafford,-2.355328,53.409919
4499,Unitarian Church Hall,"Queens Road, Urmston",M41 9HA,E05000838,Urmston,E08000009,Trafford,-2.352896,53.445009
4632,2ND Hale Scout HQ,"Lilac Road, Hale",WA15 8BJ,E05000831,Hale Central,E08000009,Trafford,-2.330278,53.380454
4545,Partington Community Centre,"Central Road, Partington",M31 4FL,E05000824,Bucklow-St Martins,E08000009,Trafford,-2.42617,53.417784
4493,Community Centre,"Humphrey Lane, Urmston",M41 9PT,E05000838,Urmston,E08000009,Trafford,-2.331202,53.45094
4479,Metros Sports and Social Club,"Moss Road, Stretford",M32 0AH,E05000836,Stretford,E08000009,Trafford,-2.310018,53.451213
4687,All Saints Church Hall,"Barton Road, Stretford",M32 9RL,E05000829,Gorse Hill,E08000009,Trafford,-2.322083,53.453689
4665,St Annes Church Hall,"Trinity Road, Sale",M33 3ED,E05000835,Sale Moor,E08000009,Trafford,-2.307114,53.420228
4486,Sevenways Methodist Church,"Barton Road, Stretford",M32 9RD,E05000836,Stretford,E08000009,Trafford,-2.316342,53.449228
4532,Christ Church Hall,"Lostock Road, Urmston",M41 0TD,E05000826,Davyhulme East,E08000009,Trafford,-2.346071,53.45737
4513,Flixton House,"Flixton Road, Flixton",M41 5GJ,E05000828,Flixton,E08000009,Trafford,-2.383185,53.446405
4581,St Albans Hall,"Lindsell Road, West Timperley, Altrincham",WA14 5NX,E05000822,Broadheath,E08000009,Trafford,-2.353799,53.40329
4445,Old Trafford Community Academy,"Malvern Street, Old Trafford",M15 4FL,E05000825,Clifford,E08000009,Trafford,-2.265141,53.465109
4464,Old Trafford Sports Barn,"St Hildas Road, Old Trafford",M16 9PQ,E05000832,Longford,E08000009,Trafford,-2.271909,53.461148
4718,Sale West Community Centre,"Newbury Avenue, Sale",M33 4QW,E05000834,St Mary's,E08000009,Trafford,-2.358027,53.419619
4621,Jubilee Centre,"The Firs, Bowdon",WA14 2TQ,E05000821,Bowdon,E08000009,Trafford,-2.362827,53.378931
4510,Flixton Cricket and Sports Club,"Lawrence Road, Flixton",M41 8UU,E05000828,Flixton,E08000009,Trafford,-2.386736,53.451167
4535,Our Lady and the English Martyrs Parish Centre,"Davyhulme Road, Urmston",M41 7DS,E05000826,Davyhulme East,E08000009,Trafford,-2.360543,53.457255
4496,Urmston Library,"34 Golden Way, Urmston",M41 0NA,E05000838,Urmston,E08000009,Trafford,-2.354722,53.449093
